decision_index,decision_timestamp,target_timestamp,pair,state,score,score_changed,rank,target_weight,previous_weight,marked_exposure_jpy,signed_trade_jpy,signed_target_change_jpy,signed_drift_jpy,traded_notional_jpy,spread_jpy,commission_jpy,trading_cost_jpy,overnight_jpy,cost_jpy,cost_ratio,price_simple_contribution,carry_simple_contribution,gross_simple_contribution,net_simple_contribution,fold,era,policy
57,2021-06-18T00:00:00+01:00,2021-06-21T00:00:00+01:00,JPY/CHF,inactive,-0.00037894943437576816,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2019-2025,supervised
57,2021-06-18T00:00:00+01:00,2021-06-21T00:00:00+01:00,JPY/CAD,retained,0.00023919959319229024,True,8,0.800000011920929,0.800000011920929,779863.9104252362,-15689.25856988132,0.0,-15689.25856988132,15689.25856988132,0.5491240499458462,0.0,0.5491240499458462,45.8504791113213,46.399603161267144,4.8574868313174834e-05,0.007746650730743303,-1.045644652336754e-05,0.007736194284219936,0.007687619415906761,2021,2019-2025,supervised
57,2021-06-18T00:00:00+01:00,2021-06-21T00:00:00+01:00,JPY/NZD,exit,-0.0002968336824473068,True,4,0.0,-0.800000011920929,-781786.8075253872,781786.8075253872,764174.6518553549,17612.155670032254,781786.8075253872,31.27147230101549,0.0,31.27147230101549,0.0,31.27147230101549,3.2737513803758974e-05,0.0,-0.0,0.0,-3.2737513803758974e-05,2021,2019-2025,supervised
57,2021-06-18T00:00:00+01:00,2021-06-21T00:00:00+01:00,JPY/NOK,entry,-0.0010081724013400056,True,1,-0.800000011920929,0.0,0.0,-764174.6518553549,-764174.6518553549,0.0,764174.6518553549,45.85047911132129,0.0,45.85047911132129,45.8504791113213,91.70095822264258,9.600000143051147e-05,-0.012568743709845908,2.437706266892325e-05,-0.012544366647176985,-0.012640366648607496,2021,2019-2025,supervised
57,2021-06-18T00:00:00+01:00,2021-06-21T00:00:00+01:00,JPY/SEK,retained,-0.00046062564501173834,True,2,-0.800000011920929,-0.800000011920929,-783893.0619128795,19718.41005752457,0.0,19718.41005752457,19718.41005752457,1.183104603451474,0.0,1.183104603451474,45.8504791113213,47.033583714772774,4.923857058219244e-05,-0.006319192448078374,-5.41515141279383e-06,-0.006324607599491168,-0.006373846170073361,2021,2019-2025,supervised
58,2021-06-21T00:00:00+01:00,2021-06-22T00:00:00+01:00,JPY/USD,exit,-0.0002539774852265072,True,3,0.0,0.800000011920929,765034.517734069,-765034.517734069,-756138.4227545122,-8896.09497955686,765034.517734069,11.475517766011036,0.0,11.475517766011036,0.0,11.475517766011036,1.2141182187468568e-05,-0.0,-0.0,-0.0,-1.2141182187468568e-05,2021,2019-2025,supervised
58,2021-06-21T00:00:00+01:00,2021-06-22T00:00:00+01:00,JPY/EUR,inactive,-0.0002173427523783295,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2021,2019-2025,supervised
58,2021-06-21T00:00:00+01:00,2021-06-22T00:00:00+01:00,JPY/GBP,inactive,-0.00017661855200255125,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2021,2019-2025,supervised
58,2021-06-21T00:00:00+01:00,2021-06-22T00:00:00+01:00,JPY/AUD,entry,3.701371132933375e-05,True,8,0.800000011920929,0.0,0.0,756138.4227545122,756138.4227545122,0.0,756138.4227545122,22.684152682635364,0.0,22.684152682635364,15.122768455090245,37.80692113772561,4.000000059604645e-05,-0.004494120165003344,-2.288441606421156e-06,-0.004496408606609765,-0.004536408607205812,2021,2019-2025,supervised
58,2021-06-21T00:00:00+01:00,2021-06-22T00:00:00+01:00,JPY/CHF,entry,-0.0003814942547786307,True,2,-0.800000011920929,0.0,0.0,-756138.4227545122,-756138.4227545122,0.0,756138.4227545122,26.464844796407924,0.0,26.464844796407924,15.122768455090245,41.58761325149817,4.4000000655651097e-05,0.004682998579002609,-1.44582423016006e-05,0.004668540336701008,0.004624540336045356,2021,2019-2025,supervised
58,2021-06-21T00:00:00+01:00,2021-06-22T00:00:00+01:00,JPY/CAD,reversal,-0.00042060648725930714,True,1,-0.800000011920929,0.800000011920929,771574.3944016036,-1527712.8171561158,-1512276.8455090243,-15435.971647091443,1527712.8171561158,53.46994860046405,0.0,53.46994860046405,15.122768455090245,68.59271705555429,7.257159907604349e-05,0.006491300216495372,3.4240444409163914e-06,0.0064947242609362885,0.006422152661860245,2021,2019-2025,supervised
58,2021-06-21T00:00:00+01:00,2021-06-22T00:00:00+01:00,JPY/NZD,inactive,-8.530787172264977e-06,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2021,2019-2025,supervised
58,2021-06-21T00:00:00+01:00,2021-06-22T00:00:00+01:00,JPY/NOK,exit,-0.00010600202645230652,True,6,0.0,-0.800000011920929,-776180.5458623666,776180.5458623666,756138.4227545122,20042.123107854393,776180.5458623666,46.570832751741996,0.0,46.570832751741996,0.0,46.570832751741996,4.92722835335362e-05,-0.0,-0.0,-0.0,-4.92722835335362e-05,2021,2019-2025,supervised
58,2021-06-21T00:00:00+01:00,2021-06-22T00:00:00+01:00,JPY/SEK,reversal,9.418375496250466e-05,True,9,0.800000011920929,-0.800000011920929,-770210.8601266799,1526349.282881192,1512276.8455090243,14072.437372167711,1526349.282881192,91.58095697287152,0.0,91.58095697287152,15.122768455090245,106.70372542796176,0.00011289332620264276,-0.007872330245337962,1.7732809005400697e-06,-0.007870556964437421,-0.007983450290640064,2021,2019-2025,supervised
59,2021-06-22T00:00:00+01:00,2021-06-23T00:00:00+01:00,JPY/USD,entry,-0.00031010984862716966,True,2,-0.800000011920929,0.0,0.0,-754978.0683333694,-754978.0683333694,0.0,754978.0683333694,11.324671025000542,0.0,11.324671025000542,15.09956136666739,26.424232391667932,2.8000000417232515e-05,0.002024319302821846,2.951416945299848e-06,0.0020272707197671455,0.001999270719349913,2021,2019-2025,supervised
59,2021-06-22T00:00:00+01:00,2021-06-23T00:00:00+01:00,JPY/EUR,inactive,-2.042147989657873e-05,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2021,2019-2025,supervised
59,2021-06-22T00:00:00+01:00,2021-06-23T00:00:00+01:00,JPY/GBP,inactive,-6.092914615053087e-05,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2021,2019-2025,supervised
59,2021-06-22T00:00:00+01:00,2021-06-23T00:00:00+01:00,JPY/AUD,reversal,-0.0003856017642303363,True,1,-0.800000011920929,0.800000011920929,751890.7016512644,-1506868.769984634,-1509956.136666739,3087.366682104999,1506868.769984634,45.206063099539016,0.0,45.206063099539016,15.09956136666739,60.3056244662064,6.390185664381613e-05,0.004431041450561091,2.2886230657366753e-06,0.004433330073626828,0.004369428216983011,2021,2019-2025,supervised
59,2021-06-22T00:00:00+01:00,2021-06-23T00:00:00+01:00,JPY/CHF,reversal,1.369544211053846e-05,True,8,0.800000011920929,-0.800000011920929,-751712.1788713576,1506690.247204727,1509956.136666739,-3265.8894620118663,1506690.247204727,52.73415865216544,0.0,52.73415865216544,15.09956136666739,67.83372001883284,7.18788784732552e-05,-0.0020946001215699523,1.4505297364478477e-05,-0.0020800948242054736,-0.0021519737026787287,2021,2019-2025,supervised
59,2021-06-22T00:00:00+01:00,2021-06-23T00:00:00+01:00,JPY/CAD,exit,-2.4722226089395084e-05,True,4,0.0,-0.800000011920929,-750003.0209617782,750003.0209617782,754978.0683333694,-4975.0473715912085,750003.0209617782,26.250105733662235,0.0,26.250105733662235,0.0,26.250105733662235,2.781548998663442e-05,-0.0,-0.0,-0.0,-2.781548998663442e-05,2021,2019-2025,supervised
59,2021-06-22T00:00:00+01:00,2021-06-23T00:00:00+01:00,JPY/NZD,inactive,-1.0518281902161953e-05,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2021,2019-2025,supervised
59,2021-06-22T00:00:00+01:00,2021-06-23T00:00:00+01:00,JPY/NOK,inactive,2.8377752733644704e-06,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2021,2019-2025,supervised
59,2021-06-22T00:00:00+01:00,2021-06-23T00:00:00+01:00,JPY/SEK,retained,7.425606127430719e-05,True,9,0.800000011920929,0.800000011920929,748697.7086464969,6280.359686872573,0.0,6280.359686872573,6280.359686872573,0.3768215812123544,0.0,0.3768215812123544,15.09956136666739,15.476382947879744,1.6399292988905252e-05,-0.0072125357133452075,1.7747579364636074e-06,-0.0072107609554087435,-0.007227160248397649,2021,2019-2025,supervised
60,2021-06-23T00:00:00+01:00,2021-06-24T00:00:00+01:00,JPY/USD,reversal,0.00044545645923706255,True,8,0.800000011920929,-0.800000011920929,-753067.6725156686,1505751.9283518638,1505368.5116723906,383.4166794732446,1505751.9283518638,22.586278925277956,0.0,22.586278925277956,15.053685116723907,37.639964042001864,4.0006113385289164e-05,-0.0025799136019375155,-2.949362007481201e-06,-0.0025828629639449967,-0.0026228690773302857,2021,2019-2025,supervised
60,2021-06-23T00:00:00+01:00,2021-06-24T00:00:00+01:00,JPY/EUR,inactive,-0.00028885694812570044,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2021,2019-2025,supervised
60,2021-06-23T00:00:00+01:00,2021-06-24T00:00:00+01:00,JPY/GBP,entry,0.0004469672913997398,True,9,0.800000011920929,0.0,0.0,752684.2558361953,752684.2558361953,0.0,752684.2558361953,22.58052767508586,0.0,22.58052767508586,15.053685116723907,37.634212791809766,4.000000059604645e-05,-0.0034886343608719196,-3.3824455759399684e-06,-0.0034920168064478596,-0.003532016807043906,2021,2019-2025,supervised
60,2021-06-23T00:00:00+01:00,2021-06-24T00:00:00+01:00,JPY/AUD,exit,-0.00029870474690052657,True,3,0.0,-0.800000011920929,-750796.3945018691,750796.3945018691,752684.2558361953,-1887.8613343262114,750796.3945018691,22.523891835056073,0.0,22.523891835056073,0.0,22.523891835056073,2.393980423641547e-05,-0.0,-0.0,-0.0,-2.393980423641547e-05,2021,2019-2025,supervised
60,2021-06-23T00:00:00+01:00,2021-06-24T00:00:00+01:00,JPY/CHF,reversal,-0.0005444127810590288,True,1,-0.800000011920929,0.800000011920929,753001.3469206827,-1505685.602756878,-1505368.5116723906,-317.091084487387,1505685.602756878,52.698996096490724,0.0,52.698996096490724,15.053685116723907,67.75268121321463,7.201179692277564e-05,0.0027239811691865687,-1.4493855708467324e-05,0.0027094873134781016,0.002637475516555326,2021,2019-2025,supervised
60,2021-06-23T00:00:00+01:00,2021-06-24T00:00:00+01:00,JPY/CAD,inactive,0.0002550289960571834,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2021,2019-2025,supervised
60,2021-06-23T00:00:00+01:00,2021-06-24T00:00:00+01:00,JPY/NZD,inactive,-0.00022045660953019236,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2021,2019-2025,supervised
60,2021-06-23T00:00:00+01:00,2021-06-24T00:00:00+01:00,JPY/NOK,entry,-0.0004950768432267719,True,2,-0.800000011920929,0.0,0.0,-752684.2558361953,-752684.2558361953,0.0,752684.2558361953,45.16105535017172,0.0,45.16105535017172,15.053685116723907,60.21474046689563,6.400000095367431e-05,0.002548407136776977,7.97451604784152e-06,0.0025563816528248184,0.002492381651871144,2021,2019-2025,supervised
60,2021-06-23T00:00:00+01:00,2021-06-24T00:00:00+01:00,JPY/SEK,exit,-0.00010278229144067158,True,6,0.0,0.800000011920929,748171.4355839876,-748171.4355839876,-752684.2558361953,4512.82025220769,748171.4355839876,44.89028613503926,0.0,44.89028613503926,0.0,44.89028613503926,4.771221021923541e-05,-0.0,0.0,0.0,-4.771221021923541e-05,2021,2019-2025,supervised
61,2021-06-24T00:00:00+01:00,2021-06-25T00:00:00+01:00,JPY/USD,reversal,-0.0004639422197055393,True,1,-0.800000011920929,0.800000011920929,750256.9304353702,-1502115.731952112,-1503717.6030334835,1601.8710813715588,1502115.731952112,22.53173597928168,0.0,22.53173597928168,15.037176030334836,37.56891200961652,3.99744340226099e-05,-0.0006563476440187497,2.961331740856656e-06,-0.000653386312277893,-0.0006933607463005029,2021,2019-2025,supervised
61,2021-06-24T00:00:00+01:00,2021-06-25T00:00:00+01:00,JPY/EUR,entry,-0.00021686011561257914,True,2,-0.800000011920929,0.0,0.0,-751858.8015167417,-751858.8015167417,0.0,751858.8015167417,18.796470037918546,0.0,18.796470037918546,15.037176030334836,33.83364606825338,3.60000005364418e-05,-0.0005622502641770612,-9.540947508233455e-06,-0.0005717912116852947,-0.0006077912122217365,2021,2019-2025,supervised
61,2021-06-24T00:00:00+01:00,2021-06-25T00:00:00+01:00,JPY/GBP,exit,-0.0001814521221172646,True,3,0.0,0.800000011920929,749401.9556878586,-749401.9556878586,-751858.8015167417,2456.845828883117,749401.9556878586,22.48205867063576,0.0,22.48205867063576,0.0,22.48205867063576,2.3921575657866583e-05,0.0,-0.0,0.0,-2.3921575657866583e-05,2021,2019-2025,supervised
61,2021-06-24T00:00:00+01:00,2021-06-25T00:00:00+01:00,JPY/AUD,inactive,9.011309498386056e-06,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2021,2019-2025,supervised
61,2021-06-24T00:00:00+01:00,2021-06-25T00:00:00+01:00,JPY/CHF,exit,-0.00015244230930218678,True,4,0.0,-0.800000011920929,-750121.3837003338,750121.3837003338,751858.8015167417,-1737.4178164079785,750121.3837003338,26.25424842951168,0.0,26.25424842951168,0.0,26.25424842951168,2.793529717842465e-05,0.0,0.0,0.0,-2.793529717842465e-05,2021,2019-2025,supervised
61,2021-06-24T00:00:00+01:00,2021-06-25T00:00:00+01:00,JPY/CAD,inactive,1.0486735474547649e-05,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2021,2019-2025,supervised
61,2021-06-24T00:00:00+01:00,2021-06-25T00:00:00+01:00,JPY/NZD,entry,0.0004430235027060932,True,8,0.800000011920929,0.0,0.0,751858.8015167417,751858.8015167417,0.0,751858.8015167417,30.07435206066967,0.0,30.07435206066967,15.037176030334836,45.11152809100451,4.8000000715255743e-05,-0.001470860011129936,-8.860391959547086e-06,-0.0014797204030894831,-0.001527720403804739,2021,2019-2025,supervised
61,2021-06-24T00:00:00+01:00,2021-06-25T00:00:00+01:00,JPY/NOK,reversal,0.0008938962899995907,True,9,0.800000011920929,-0.800000011920929,-750286.5734602828,1502145.3749770245,1503717.6030334835,-1572.2280564589892,1502145.3749770245,90.12872249862147,0.0,90.12872249862147,15.037176030334836,105.1658985289563,0.00011189962783852156,-0.0026112986096396185,-7.973887133112894e-06,-0.002619272496772731,-0.0027311721246112528,2021,2019-2025,supervised
61,2021-06-24T00:00:00+01:00,2021-06-25T00:00:00+01:00,JPY/SEK,inactive,9.69882863961586e-05,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2019-2025,supervised
62,2021-06-25T00:00:00+01:00,2021-06-28T00:00:00+01:00,JPY/USD,exit,-6.399434041637865e-05,True,4,0.0,-0.800000011920929,-752475.6524488128,752475.6524488128,747639.4440861515,4836.208362661302,752475.6524488128,11.287134786732192,0.0,11.287134786732192,0.0,11.287134786732192,1.2077623827052095e-05,0.0,-0.0,0.0,-1.2077623827052095e-05,2021,2019-2025,supervised
62,2021-06-25T00:00:00+01:00,2021-06-28T00:00:00+01:00,JPY/EUR,exit,-8.104245405032766e-05,True,3,0.0,-0.800000011920929,-752387.2175210885,752387.2175210885,747639.4440861515,4747.773434937,752387.2175210885,18.809680438027215,0.0,18.809680438027215,0.0,18.809680438027215,2.0127007334456077e-05,-0.0,0.0,0.0,-2.0127007334456077e-05,2021,2019-2025,supervised
62,2021-06-25T00:00:00+01:00,2021-06-28T00:00:00+01:00,JPY/GBP,inactive,-1.7796921390233276e-05,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2021,2019-2025,supervised
62,2021-06-25T00:00:00+01:00,2021-06-28T00:00:00+01:00,JPY/AUD,entry,0.00042139612976987485,True,9,0.800000011920929,0.0,0.0,747639.4440861515,747639.4440861515,0.0,747639.4440861515,22.429183322584546,0.0,22.429183322584546,44.8583666451691,67.28754996775365,7.200000107288362e-05,-0.00021876009608588849,-6.902221762323989e-06,-0.00022566231784821247,-0.0002976623189210961,2021,2019-2025,supervised
62,2021-06-25T00:00:00+01:00,2021-06-28T00:00:00+01:00,JPY/CHF,entry,-0.0002860839939827853,True,2,-0.800000011920929,0.0,0.0,-747639.4440861515,-747639.4440861515,0.0,747639.4440861515,26.1673805430153,0.0,26.1673805430153,44.8583666451691,71.0257471881844,7.600000113248826e-05,0.000697023478059234,-4.359211264979708e-05,0.0006534313654094369,0.0005774313642769487,2021,2019-2025,supervised
62,2021-06-25T00:00:00+01:00,2021-06-28T00:00:00+01:00,JPY/CAD,entry,-0.0005696614154897639,True,1,-0.800000011920929,0.0,0.0,-747639.4440861515,-747639.4440861515,0.0,747639.4440861515,26.1673805430153,0.0,26.1673805430153,44.8583666451691,71.0257471881844,7.600000113248826e-05,0.0013665446418786103,1.0338474336694556e-05,0.001376883116215305,0.0013008831150828166,2021,2019-2025,supervised
62,2021-06-25T00:00:00+01:00,2021-06-28T00:00:00+01:00,JPY/NZD,exit,0.0002895505708552506,True,7,0.0,0.800000011920929,750476.4527308815,-750476.4527308815,-747639.4440861515,-2837.008644729969,750476.4527308815,30.019058109235264,0.0,30.019058109235264,0.0,30.019058109235264,3.2121428363905267e-05,-0.0,-0.0,-0.0,-3.2121428363905267e-05,2021,2019-2025,supervised
62,2021-06-25T00:00:00+01:00,2021-06-28T00:00:00+01:00,JPY/NOK,retained,0.0003359188704462968,True,8,0.800000011920929,0.800000011920929,749404.6417495041,-1765.197663352592,0.0,-1765.197663352592,1765.197663352592,0.10591185980115551,0.0,0.10591185980115551,44.8583666451691,44.96427850497025,4.8113330061070365e-05,-0.00015029053199824876,-2.399549164166792e-05,-0.0001742860236399167,-0.00022239935370098706,2021,2019-2025,supervised
62,2021-06-25T00:00:00+01:00,2021-06-28T00:00:00+01:00,JPY/SEK,inactive,0.0002692691818807556,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2019-2025,supervised
63,2021-06-28T00:00:00+01:00,2021-06-29T00:00:00+01:00,JPY/USD,inactive,2.91025826106275e-06,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2021,2019-2025,supervised
63,2021-06-28T00:00:00+01:00,2021-06-29T00:00:00+01:00,JPY/EUR,inactive,0.000134346746325262,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2019-2025,supervised
63,2021-06-28T00:00:00+01:00,2021-06-29T00:00:00+01:00,JPY/GBP,inactive,0.00010991233483851538,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2021,2019-2025,supervised
63,2021-06-28T00:00:00+01:00,2021-06-29T00:00:00+01:00,JPY/AUD,exit,-2.7837859213485502e-06,True,3,0.0,0.800000011920929,747435.0019934155,-747435.0019934155,-748606.8347601255,1171.8327667099657,747435.0019934155,22.423050059802467,0.0,22.423050059802467,0.0,22.423050059802467,2.3962431923151672e-05,0.0,-0.0,0.0,-2.3962431923151672e-05,2021,2019-2025,supervised
63,2021-06-28T00:00:00+01:00,2021-06-29T00:00:00+01:00,JPY/CHF,reversal,0.00024522895418729266,True,8,0.800000011920929,-0.800000011920929,-746988.0412887941,1495594.8760489197,1497213.669520251,-1618.793471331359,1495594.8760489197,52.34582066171219,0.0,52.34582066171219,14.972136695202511,67.3179573569147,7.193945364562533e-05,0.004073155158495293,1.4617422339551556e-05,0.0040877725808348446,0.004015833127189219,2021,2019-2025,supervised
63,2021-06-28T00:00:00+01:00,2021-06-29T00:00:00+01:00,JPY/CAD,reversal,0.0005879981713034027,True,9,0.800000011920929,-0.800000011920929,-746362.3407597155,1494969.175519841,1497213.669520251,-2244.4940004099626,1494969.175519841,52.32392114319443,0.0,52.32392114319443,14.972136695202511,67.29605783839695,7.191605068660629e-05,0.004587237395125562,-3.4718490895144815e-06,0.004583765546036047,0.004511849495349441,2021,2019-2025,supervised
63,2021-06-28T00:00:00+01:00,2021-06-29T00:00:00+01:00,JPY/NZD,entry,-0.00046339720221968647,True,1,-0.800000011920929,0.0,0.0,-748606.8347601255,-748606.8347601255,0.0,748606.8347601255,29.944273390405023,0.0,29.944273390405023,14.972136695202511,44.91641008560754,4.8000000715255743e-05,-0.00384876916203683,8.919417981879484e-06,-0.0038398497440549502,-0.003887849744770206,2021,2019-2025,supervised
63,2021-06-28T00:00:00+01:00,2021-06-29T00:00:00+01:00,JPY/NOK,reversal,-0.00024826090914546284,True,2,-0.800000011920929,0.800000011920929,747498.9901760012,-1496105.8249361268,-1497213.669520251,1107.8445841242792,1496105.8249361268,89.7663494961676,0.0,89.7663494961676,14.972136695202511,104.73848619137011,0.00011192896766501611,-0.0039781933398575905,8.039782052607866e-06,-0.0039701535578049825,-0.004082082525469998,2021,2019-2025,supervised
63,2021-06-28T00:00:00+01:00,2021-06-29T00:00:00+01:00,JPY/SEK,inactive,8.24104784234872e-05,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2019-2025,supervised
64,2021-06-29T00:00:00+01:00,2021-06-30T00:00:00+01:00,JPY/USD,inactive,0.00015878979629594463,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2021,2019-2025,supervised
64,2021-06-29T00:00:00+01:00,2021-06-30T00:00:00+01:00,JPY/EUR,entry,0.00043060426873163787,True,9,0.800000011920929,0.0,0.0,749006.4320456309,749006.4320456309,0.0,749006.4320456309,18.725160801140774,0.0,18.725160801140774,14.98012864091262,33.70528944205339,3.600000053644181e-05,0.0023718803680928147,9.562514332759574e-06,0.002381442882425574,0.002345442881889132,2021,2019-2025,supervised
64,2021-06-29T00:00:00+01:00,2021-06-30T00:00:00+01:00,JPY/GBP,inactive,0.00011893189649574682,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2021,2019-2025,supervised
64,2021-06-29T00:00:00+01:00,2021-06-30T00:00:00+01:00,JPY/AUD,inactive,-7.456405344923188e-05,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2021,2019-2025,supervised
64,2021-06-29T00:00:00+01:00,2021-06-30T00:00:00+01:00,JPY/CHF,exit,-2.0227938518982654e-05,True,4,0.0,0.800000011920929,752418.3244416899,-752418.3244416899,-749006.4320456309,-3411.8923960590037,752418.3244416899,26.334641355459144,0.0,26.334641355459144,0.0,26.334641355459144,2.8127546703119926e-05,0.0,0.0,0.0,-2.8127546703119926e-05,2021,2019-2025,supervised
64,2021-06-29T00:00:00+01:00,2021-06-30T00:00:00+01:00,JPY/CAD,retained,0.0001804668516975189,True,8,0.800000011920929,0.800000011920929,752899.3812794844,-3892.949233853491,0.0,-3892.949233853491,3892.949233853491,0.13625322318487218,0.0,0.13625322318487218,14.98012864091262,15.116381864097491,1.6145529803330946e-05,0.004333943302233136,-3.4707561081547405e-06,0.004330472546124981,0.00431432701632165,2021,2019-2025,supervised
64,2021-06-29T00:00:00+01:00,2021-06-30T00:00:00+01:00,JPY/NZD,retained,-0.0005064955401448261,True,1,-0.800000011920929,-0.800000011920929,-752208.3533316022,3201.9212859713007,0.0,3201.9212859713007,3201.9212859713007,0.12807685143885203,0.0,0.12807685143885203,14.98012864091262,15.108205492351471,1.613679677085695e-05,-0.007207664996731423,8.956687921963082e-06,-0.00719870830880946,-0.007214845105580316,2021,2019-2025,supervised
64,2021-06-29T00:00:00+01:00,2021-06-30T00:00:00+01:00,JPY/NOK,exit,9.740708123924543e-05,True,5,0.0,-0.800000011920929,-752329.4631099222,752329.4631099222,749006.4320456309,3323.0310642913682,752329.4631099222,45.139767786595336,0.0,45.139767786595336,0.0,45.139767786595336,4.8212956821690196e-05,0.0,-0.0,0.0,-4.8212956821690196e-05,2021,2019-2025,supervised
64,2021-06-29T00:00:00+01:00,2021-06-30T00:00:00+01:00,JPY/SEK,entry,-0.0003203205159071096,True,2,-0.800000011920929,0.0,0.0,-749006.4320456309,-749006.4320456309,0.0,749006.4320456309,44.94038592273785,0.0,44.94038592273785,14.98012864091262,59.92051456365047,6.400000095367432e-05,-0.0016288641413346784,-1.7945505606314404e-06,-0.0016306586918953098,-0.001694658692848984,2021,2019-2025,supervised
65,2021-06-30T00:00:00+01:00,2021-07-01T00:00:00+01:00,JPY/USD,entry,-0.0005713918884541207,True,2,-0.800000011920929,0.0,0.0,-747264.1873558103,-747264.1873558103,0.0,747264.1873558103,11.208962810337155,0.0,11.208962810337155,14.945283747116207,26.154246557453362,2.8000000417232515e-05,0.004240285756971919,2.7252045416573874e-06,0.004243010961513576,0.004215010961096344,2021,2019-2025,supervised
65,2021-06-30T00:00:00+01:00,2021-07-01T00:00:00+01:00,JPY/EUR,exit,0.0004289486493341101,True,7,0.0,0.800000011920929,751227.1240772203,-751227.1240772203,-747264.1873558103,-3962.9367214100203,751227.1240772203,18.78067810193051,0.0,18.78067810193051,0.0,18.78067810193051,2.0106065511572e-05,-0.0,0.0,0.0,-2.0106065511572e-05,2021,2019-2025,supervised
65,2021-06-30T00:00:00+01:00,2021-07-01T00:00:00+01:00,JPY/GBP,inactive,-0.0004244791213265952,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2021,2019-2025,supervised
65,2021-06-30T00:00:00+01:00,2021-07-01T00:00:00+01:00,JPY/AUD,inactive,-0.000407194251249051,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2021,2019-2025,supervised
65,2021-06-30T00:00:00+01:00,2021-07-01T00:00:00+01:00,JPY/CHF,entry,0.00045857396581930115,True,8,0.800000011920929,0.0,0.0,747264.1873558103,747264.1873558103,0.0,747264.1873558103,26.15424655745336,0.0,26.15424655745336,14.945283747116207,41.09953030456957,4.4000000655651097e-05,-0.0006061338363991259,1.4678646751700102e-05,-0.0005914551896474258,-0.0006354551903030768,2021,2019-2025,supervised
