decision_index,decision_timestamp,target_timestamp,state,score_correlation,score_correlation_status,rank_correlation,rank_correlation_status,score_changed_pairs,original_rank_churn,rank_churn,membership_exit_rate,entries,exits,reversals,bottom_boundary_gap,top_boundary_gap,weight_turnover,traded_notional_jpy,traded_notional_over_equity,spread_jpy,commission_jpy,trading_cost_jpy,overnight_jpy,cost_jpy,cost_ratio,cost_residual_ratio,price_simple_return,carry_simple_return,gross_simple_return,net_simple_return,fold,era,policy
21,2009-05-04T00:00:00+01:00,2009-05-05T00:00:00+01:00,membership_changed,-0.5978171814901623,defined,-0.2333333333333333,defined,9.0,0.3888888888888889,0.3888888888888889,0.75,2,2,1,0.00036888846537773065,3.5284933965725514e-06,4.800000071525574,4715527.816789215,4.815878606613733,176.5784107474394,0.0,176.5784107474394,62.66640200546765,239.24481275290702,0.0002443361634678139,-5.421010862427522e-20,-0.002418548288812967,3.854410978783043e-05,-0.0023800041790251365,-0.0026243403424929257,2009,2009-2018,supervised
22,2009-05-05T00:00:00+01:00,2009-05-06T00:00:00+01:00,membership_changed,0.7305518768623498,defined,0.4666666666666666,defined,9.0,0.2777777777777778,0.2777777777777778,0.5,2,2,0,0.00106449174123458,0.001076253515733215,3.200000047683716,3142113.7320235968,3.217424432782135,106.33575517906101,0.0,106.33575517906101,62.501944038565824,168.83769921762683,0.00017288442907114802,0.0,-0.002182873427437871,5.495675991511125e-06,-0.0021773777514463603,-0.0023502621805175927,2009,2009-2018,supervised
23,2009-05-06T00:00:00+01:00,2009-05-07T00:00:00+01:00,membership_changed,-0.4834341099601884,defined,-0.5166666666666667,defined,9.0,0.5,0.5,1.0,3,3,1,0.0007677757124010288,0.0015327818024271408,6.400000095367432,6240542.376263294,6.405170556501745,237.95438367512293,0.0,237.95438367512293,62.35504808328315,300.30943175840605,0.00030823172316802433,0.0,0.002403357915494066,8.041885614476937e-06,0.002411399801108544,0.0021031680779406425,2009,2009-2018,supervised
24,2009-05-07T00:00:00+01:00,2009-05-08T00:00:00+01:00,membership_changed,0.3086920912430818,defined,0.15,defined,9.0,0.3888888888888889,0.3888888888888889,0.75,3,3,0,0.00018605671079035668,0.0020625678076244885,4.800000071525574,4674694.843911708,4.78794544170067,160.27979678910512,0.0,160.27979678910512,62.48619122991037,222.76598801901548,0.0002281627854897765,0.0,-0.007237427048990929,2.9346701083653588e-05,-0.0072080803479072746,-0.00743624313339708,2009,2009-2018,supervised
25,2009-05-08T00:00:00+01:00,2009-05-11T00:00:00+01:00,membership_changed,0.5595961154859488,defined,0.6,defined,9.0,0.2222222222222222,0.2222222222222222,0.5,2,2,0,0.0005314923836960334,0.001784554065633999,3.200000047683716,3114658.981457536,3.2140158731875417,101.62402642571719,0.0,101.62402642571719,186.06458615833444,287.6886125840516,0.0002968658119187579,0.0,0.009905893357230782,0.0002271470985141951,0.01013304045574498,0.009836174643826023,2009,2009-2018,supervised
26,2009-05-11T00:00:00+01:00,2009-05-12T00:00:00+01:00,membership_changed,0.14032604611230212,defined,0.21666666666666667,defined,9.0,0.3055555555555556,0.3055555555555556,0.75,3,3,0,0.001040934331994427,0.0006926318822430277,4.800000071525574,4742659.1487679845,4.846280007857326,182.4471318109015,0.0,182.4471318109015,62.63158330760635,245.0787151185079,0.0002504333624183647,0.0,0.009575544589651644,0.00012789293551218787,0.009703437525163831,0.009453004162745415,2009,2009-2018,supervised
27,2009-05-12T00:00:00+01:00,2009-05-13T00:00:00+01:00,membership_changed,-0.3870949815372244,defined,-0.3666666666666667,defined,9.0,0.4722222222222222,0.4722222222222222,1.0,2,2,2,0.000245854009213141,8.347896750528455e-05,6.400000095367432,6311805.303545231,6.389311749898859,216.94166809580514,0.0,216.94166809580514,63.223639925332485,280.16530802113766,0.0002836056260239904,5.421010862427522e-20,0.017232822796674072,-6.199117889062699e-05,0.017170831617783447,0.016887225991759403,2009,2009-2018,supervised
28,2009-05-13T00:00:00+01:00,2009-05-14T00:00:00+01:00,membership_changed,0.4358031600888441,defined,0.41666666666666663,defined,9.0,0.2777777777777778,0.2777777777777778,0.75,3,3,0,0.00024001397803904024,0.0008557399950940661,4.800000071525574,4852719.51851307,4.830731323052593,194.13879142385167,0.0,194.13879142385167,64.2913118207732,258.4301032446249,0.00025725912857746435,0.0,0.010359618925031334,1.3264625015786878e-05,0.010372883550047118,0.010115624421469516,2009,2009-2018,supervised
29,2009-05-14T00:00:00+01:00,2009-05-15T00:00:00+01:00,membership_changed,0.3199258565443828,defined,-0.049999999999999996,defined,9.0,0.3888888888888889,0.3888888888888889,0.75,2,2,1,0.0003208628837901009,0.0006589824609792971,4.800000071525574,4835465.597637119,4.765351079793177,172.8353453907946,0.0,172.8353453907946,64.94165858471573,237.77700397551033,0.00023432922430435176,0.0,0.005445775747152439,-0.00012994501002041315,0.005315830737132024,0.005081501512827602,2009,2009-2018,supervised
30,2009-05-15T00:00:00+01:00,2009-05-18T00:00:00+01:00,membership_changed,-0.7549741649167854,defined,-0.09999999999999999,defined,9.0,0.3611111111111111,0.3611111111111111,0.75,2,2,1,0.0007799692324337477,0.0002442923742574933,4.800000071525574,4953813.19799823,4.857300254828956,201.81923564096726,0.0,201.81923564096726,195.81497916317846,397.6342148041457,0.0003898872839366154,0.0,0.007645943617575441,-3.591597752106161e-06,0.007642352019823332,0.007252464735886699,2009,2009-2018,supervised
31,2009-05-18T00:00:00+01:00,2009-05-19T00:00:00+01:00,membership_changed,-0.6914930259302746,defined,-0.5666666666666667,defined,9.0,0.4722222222222222,0.4722222222222222,1.0,2,2,2,0.0007762830018654843,0.002284202164906139,6.400000095367432,6457698.67800865,6.286295068416248,265.92491308224436,0.0,265.92491308224436,65.74504013143927,331.66995321368364,0.0003228665961651787,0.0,0.00017327480034167722,-4.252532314428713e-06,0.00016902226802724852,-0.00015384432813791982,2009,2009-2018,supervised
32,2009-05-19T00:00:00+01:00,2009-05-20T00:00:00+01:00,membership_changed,0.13581144949985421,defined,-0.09999999999999999,defined,9.0,0.3888888888888889,0.3888888888888889,0.75,2,2,1,0.0005395337518931385,9.394930574610667e-05,4.800000071525574,4926284.755964723,4.796266612589706,168.3133949037008,0.0,168.3133949037008,65.73492562991186,234.04832053361267,0.00022787114450679527,0.0,-0.015847574836826778,2.1361179223745207e-05,-0.015826213657603033,-0.01605408480210979,2009,2009-2018,supervised
33,2009-05-20T00:00:00+01:00,2009-05-21T00:00:00+01:00,membership_changed,0.22227016974953012,defined,0.2333333333333333,defined,9.0,0.3055555555555556,0.3055555555555556,0.5,1,1,1,0.000373310168741277,8.411014200548298e-05,3.200000047683716,3299179.371003047,3.264513774895848,86.86097407886716,0.0,86.86097407886716,64.67961155938886,151.54058563825606,0.00014994829733112254,2.710505431213761e-20,-0.005285608421869707,-7.411406456815829e-05,-0.005359722486437866,-0.005509670783769072,2009,2009-2018,supervised
34,2009-05-21T00:00:00+01:00,2009-05-22T00:00:00+01:00,membership_changed,-0.36484656474699967,defined,-0.4666666666666666,defined,9.0,0.5,0.5,1.0,3,3,1,0.0003312459472971296,7.375784880348131e-05,6.400000095367432,6459589.9441027865,6.4271282031766015,213.7303865925043,0.0,213.7303865925043,64.32324819327458,278.05363478577885,0.00027665631620455214,0.0,-0.005063576144415558,2.950113103577922e-05,-0.005034075013379779,-0.005310731329584262,2009,2009-2018,supervised
35,2009-05-22T00:00:00+01:00,2009-05-25T00:00:00+01:00,membership_changed,-0.18190696838251985,defined,-0.13333333333333333,defined,9.0,0.3888888888888889,0.3888888888888889,0.75,2,2,1,0.00021172323614288653,0.0004890738195064493,4.800000071525574,4790225.842591845,4.791600152092233,195.59818482023115,0.0,195.59818482023115,191.94493411162176,387.5431189318529,0.0003876543045434836,5.421010862427522e-20,0.0006380372728729614,-9.879017649814744e-05,0.000539247096374814,0.0001515927918311899,2009,2009-2018,supervised
36,2009-05-25T00:00:00+01:00,2009-05-26T00:00:00+01:00,membership_changed,0.28024315902262453,defined,0.3,defined,9.0,0.2777777777777778,0.2777777777777778,1.0,3,3,1,7.112751357417953e-05,5.854047005003388e-05,6.400000095367432,6399373.90551212,6.400239647280987,223.926170935245,0.0,223.926170935245,63.99134386002054,287.91751479526556,0.0002879564658273864,0.0,0.0025302806874316314,7.510391268496028e-05,0.0026053846001165915,0.0023174281342890346,2009,2009-2018,supervised
37,2009-05-26T00:00:00+01:00,2009-05-27T00:00:00+01:00,membership_changed,-0.2285721937223198,defined,-0.31666666666666665,defined,9.0,0.4166666666666667,0.4166666666666667,0.75,2,2,1,0.0005042317421251426,0.0003648764798539596,4.800000071525574,4798232.834308313,4.787786613689809,135.87608453336756,0.0,135.87608453336756,64.13963920063273,200.0157237340003,0.00019958027000562857,0.0,0.005276522105666759,-6.378858266656533e-05,0.005212733523000194,0.005013153252994451,2009,2009-2018,supervised
38,2009-05-27T00:00:00+01:00,2009-05-28T00:00:00+01:00,membership_changed,-0.3449609975440121,defined,-0.2333333333333333,defined,9.0,0.3888888888888889,0.3888888888888889,0.75,2,2,1,0.0007103325992933798,5.3113380920709503e-05,4.800000071525574,4831463.968978917,4.796897817045018,157.10698816401538,0.0,157.10698816401538,64.46118104153727,221.56816920555264,0.0002199829852841472,0.0,-0.0024615824558664734,-6.746758511483786e-05,-0.00252905004098131,-0.0027490330262653906,2009,2009-2018,supervised
39,2009-05-28T00:00:00+01:00,2009-05-29T00:00:00+01:00,membership_changed,0.7274280133690572,defined,0.5833333333333334,defined,9.0,0.25,0.25,0.5,2,2,0,7.527926222454951e-05,0.00029910567537381593,3.200000047683716,3212588.8843928045,3.198397287381349,92.6218722234258,0.0,92.6218722234258,64.283975125942,156.90584734936783,0.00015621271647129592,2.710505431213761e-20,0.018506491543301796,2.9937488470079414e-06,0.018509485292148804,0.018353272575677426,2009,2009-2018,supervised
40,2009-05-29T00:00:00+01:00,2009-06-01T00:00:00+01:00,membership_changed,-0.3662199184009436,defined,-0.19999999999999998,defined,9.0,0.4444444444444444,0.4444444444444444,1.0,3,3,1,0.001027918604647962,0.00010815226411518597,6.400000095367432,6488388.028352705,6.343305194034375,230.9915264095007,0.0,230.9915264095007,196.39138933102947,427.38291574053017,0.0004178264705211757,0.0,-0.005487739217677118,2.6386127995333964e-05,-0.005461353089681785,-0.005879179560203007,2009,2009-2018,supervised
41,2009-06-01T00:00:00+01:00,2009-06-02T00:00:00+01:00,membership_changed,-0.2968901069047675,defined,-0.41666666666666663,defined,9.0,0.4722222222222222,0.4722222222222222,1.0,1,1,3,0.0002492271802823618,0.0001107900924700346,6.400000095367432,6465542.428138295,6.35835232519265,250.25654974622614,0.0,250.25654974622614,65.07892302969154,315.3354727759177,0.00031010762961118004,1.0842021724855044e-19,-0.012317102327874425,-1.3802049984681195e-05,-0.012330904377859107,-0.012641012007470365,2009,2009-2018,supervised
42,2009-06-02T00:00:00+01:00,2009-06-03T00:00:00+01:00,membership_changed,-0.027239602550504866,defined,-0.11666666666666665,defined,9.0,0.4444444444444444,0.4444444444444444,0.75,3,3,0,6.423718017592624e-06,0.0004023995196323002,4.800000071525574,4870864.506052609,4.851439144751386,182.99244314289896,0.0,182.99244314289896,64.25625958223998,247.24870272513894,0.00024626265694707917,0.0,0.035857570466695146,-3.9084255121742126e-05,0.03581848621157341,0.0355722235546263,2009,2009-2018,supervised
43,2009-06-03T00:00:00+01:00,2009-06-04T00:00:00+01:00,membership_changed,-0.3673536944567257,defined,-0.21666666666666667,defined,9.0,0.3888888888888889,0.3888888888888889,0.75,1,1,2,0.0011557074642981938,6.297036147256182e-05,4.800000071525574,4940437.477277243,4.75170590905274,165.53350566583316,0.0,165.53350566583316,66.5419976128835,232.0755032787167,0.00022320989696718378,0.0,-0.0014590398116955724,0.00012037214160995711,-0.0013386676700856154,-0.0015618775670528384,2009,2009-2018,supervised
44,2009-06-04T00:00:00+01:00,2009-06-05T00:00:00+01:00,membership_changed,0.32015009925159044,defined,0.5333333333333333,defined,9.0,0.25,0.25,0.5,2,2,0,0.0006148665057996165,0.003461495262423923,3.200000047683716,3339351.95541925,3.2168083369773584,100.88122299146715,0.0,100.88122299146715,66.43806715954507,167.3192901510122,0.00016117920323475916,-2.710505431213761e-20,0.007565713537194892,0.00011637133985701417,0.0076820848770519055,0.007520905673817024,2009,2009-2018,supervised
45,2009-06-05T00:00:00+01:00,2009-06-08T00:00:00+01:00,membership_changed,0.26627105366659365,defined,0.25,defined,9.0,0.3333333333333333,0.3333333333333333,0.5,2,2,0,0.001604250076703991,2.9214359585079657e-05,3.200000047683716,3360413.248672936,3.2129325847063432,146.4724343800725,0.0,146.4724343800725,200.81322478740816,347.2856591674807,0.0003320441052840937,5.421010862427522e-20,-0.012908129123243722,0.00011595135433172366,-0.012792177768911997,-0.01312422187419604,2009,2009-2018,supervised
46,2009-06-08T00:00:00+01:00,2009-06-09T00:00:00+01:00,membership_changed,-0.45117004807908995,defined,-0.3666666666666667,defined,9.0,0.4444444444444444,0.4444444444444444,0.75,2,2,1,0.0006686951919213785,0.00031690800311482553,4.800000071525574,5013910.320795478,4.857613947740562,150.38660206187612,0.0,150.38660206187612,66.05923582334181,216.4458378852179,0.00020969866905693206,-2.710505431213761e-20,-0.009353690915867477,-0.00012749982240750721,-0.009481190738274985,-0.009690889407331982,2009,2009-2018,supervised
47,2009-06-09T00:00:00+01:00,2009-06-10T00:00:00+01:00,membership_changed,0.24199789276915057,defined,0.11666666666666665,defined,9.0,0.3333333333333333,0.3333333333333333,0.75,3,3,0,5.077418685727137e-05,0.00030199983216506944,4.800000071525574,4943482.9928626465,4.836249579066588,205.361797052753,0.0,205.361797052753,65.41906307464494,270.78086012739794,0.00026490711563105463,0.0,0.014585769426217166,-6.424648348213591e-05,0.014521522942735031,0.014256615827104024,2009,2009-2018,supervised
48,2009-06-10T00:00:00+01:00,2009-06-11T00:00:00+01:00,membership_changed,0.17960262368400154,defined,0.4666666666666666,defined,9.0,0.25,0.25,0.75,3,3,0,0.00026590263488560084,4.1000064149622484e-05,4.800000071525574,4959738.385287855,4.783949432362191,205.96849410857942,0.0,205.96849410857942,66.35171752466923,272.3202116332486,0.00026266831446756264,-5.421010862427522e-20,-0.0045676910551999735,-2.8945674950442394e-06,-0.004570585622695019,-0.004833253937162607,2009,2009-2018,supervised
49,2009-06-11T00:00:00+01:00,2009-06-12T00:00:00+01:00,membership_changed,-0.431436431204771,defined,-0.6333333333333333,defined,9.0,0.5,0.5,1.0,2,2,2,0.000484346888647175,0.00047987079959850316,6.400000095367432,6595338.367936655,6.392474987981266,201.78588044928705,0.0,201.78588044928705,66.03102282470563,267.8169032739927,0.0002595792300605189,0.0,-0.0032065762824318817,6.296600041812932e-05,-0.0031436102820137524,-0.0034031895120743005,2009,2009-2018,supervised
50,2009-06-12T00:00:00+01:00,2009-06-15T00:00:00+01:00,membership_changed,-0.11739859157830672,defined,-0.21666666666666667,defined,9.0,0.3611111111111111,0.3611111111111111,1.0,2,2,2,5.124853317879825e-05,0.0003730617873105753,6.400000095367432,6585784.54525862,6.405012498881932,222.34479601837046,0.0,222.34479601837046,197.41892022107118,419.76371623944164,0.00040824169552075335,-5.421010862427522e-20,0.010065077378100872,-0.00019920691792639093,0.009865870460174484,0.009457628764653947,2009,2009-2018,supervised
51,2009-06-15T00:00:00+01:00,2009-06-16T00:00:00+01:00,membership_changed,0.5766010372101354,defined,0.15,defined,9.0,0.3611111111111111,0.3611111111111111,0.75,3,3,0,9.49796477720255e-05,3.9348445342955035e-05,4.800000071525574,5020165.972175042,4.836625309120256,204.74055461561943,0.0,204.74055461561943,66.42867835988028,271.16923297549977,0.00026125510242757744,0.0,0.003951786579698949,6.119552921166064e-05,0.004012982108910608,0.0037517270064830743,2009,2009-2018,supervised
52,2009-06-16T00:00:00+01:00,2009-06-17T00:00:00+01:00,membership_changed,0.893551189391612,defined,0.5166666666666667,defined,9.0,0.2222222222222222,0.2222222222222222,0.25,1,1,0,2.3114961511371684e-06,0.00037696067268321205,1.600000023841858,1690359.2756098688,1.6224715270670622,75.85351348521282,0.0,75.85351348521282,66.67790062648803,142.53141411170085,0.00013680710630312878,2.710505431213761e-20,-0.006082512444934828,3.163312117773212e-05,-0.006050879323757096,-0.00618768643006018,2009,2009-2018,supervised
53,2009-06-17T00:00:00+01:00,2009-06-18T00:00:00+01:00,membership_changed,-0.8052642624333771,defined,-0.5166666666666667,defined,9.0,0.4722222222222222,0.4722222222222222,1.0,2,2,2,0.0006116541211369864,2.1805816882124185e-06,6.400000095367432,6666793.054649786,6.438884929837023,224.9879425079798,0.0,224.9879425079798,66.2653186855966,291.2532611935764,0.00028129660226324806,0.0,-0.009424221730423368,-0.00012090123385095711,-0.009545122964274327,-0.009826419566537625,2009,2009-2018,supervised
54,2009-06-18T00:00:00+01:00,2009-06-19T00:00:00+01:00,membership_changed,0.4971907435643805,defined,0.38333333333333336,defined,9.0,0.25,0.25,0.5,2,2,0,0.001692633112196749,0.0007448835064488221,3.200000047683716,3297404.6944117364,3.2162856051533875,123.70312804917334,0.0,123.70312804917334,65.6141678614816,189.31729591065493,0.00018465992199135644,-2.710505431213761e-20,-0.008112580585796638,-0.00013003785744789164,-0.00824261844324453,-0.008427278365235824,2009,2009-2018,supervised
55,2009-06-19T00:00:00+01:00,2009-06-22T00:00:00+01:00,membership_changed,0.03847592704597657,defined,0.33333333333333337,defined,9.0,0.3055555555555556,0.3055555555555556,0.5,2,2,0,0.0010142731972373389,0.00010526980047564829,3.200000047683716,3261562.008548105,3.2083624446698544,118.11654611099189,0.0,118.11654611099189,195.18365701262877,313.3002031236207,0.00030818994180543605,5.421010862427522e-20,0.02080538760209165,-0.0003797487580733227,0.02042563884401833,0.02011744890221312,2009,2009-2018,supervised
56,2009-06-22T00:00:00+01:00,2009-06-23T00:00:00+01:00,membership_changed,-0.3030363458468182,defined,-0.26666666666666666,defined,9.0,0.3888888888888889,0.3888888888888889,1.0,2,2,2,9.241115206284033e-05,3.1554232098060866e-06,6.400000095367432,6659074.8291204935,6.42127845700489,249.5910189308969,0.0,249.5910189308969,66.37008475304246,315.96110368393937,0.00030467809423987725,0.0,-0.0013109878259813575,0.00010024346177286338,-0.0012107443642084947,-0.0015154224584482678,2009,2009-2018,supervised
57,2009-06-23T00:00:00+01:00,2009-06-24T00:00:00+01:00,membership_changed,0.018624849106528743,defined,0.0,defined,9.0,0.3611111111111111,0.3611111111111111,0.75,3,3,0,2.290107159389626e-05,0.00017029126643507923,4.800000071525574,4963899.103251928,4.793902449933777,148.84349517405516,0.0,148.84349517405516,66.26950603603858,215.11300121009373,0.00020774611289703696,0.0,0.009393529406556017,6.552068343538909e-05,0.009459050089991405,0.009251303977094283,2009,2009-2018,supervised
58,2009-06-24T00:00:00+01:00,2009-06-25T00:00:00+01:00,membership_changed,0.49819889919910837,defined,0.39999999999999997,defined,9.0,0.3055555555555556,0.3055555555555556,0.5,2,2,0,0.0003744683605983127,0.0007271521569022317,3.200000047683716,3334402.6355327517,3.1906926240821414,112.27762248151568,0.0,112.27762248151568,66.88258538078986,179.16020786230553,0.00017143855024093313,0.0,-0.0022841664486854124,9.297010650720982e-05,-0.0021911963421782027,-0.0023626348924190577,2009,2009-2018,supervised
59,2009-06-25T00:00:00+01:00,2009-06-26T00:00:00+01:00,membership_changed,-0.17929098034365215,defined,-0.16666666666666669,defined,9.0,0.4444444444444444,0.4444444444444444,1.0,3,3,1,0.00036699203240434745,0.0005046008233728153,6.400000095367432,6673663.56560981,6.401157752867891,241.88201091331106,0.0,241.88201091331106,66.72456625087402,308.6065771641851,0.00029600523978766673,5.421010862427522e-20,-0.001710743966978364,-6.220481817191836e-05,-0.0017729487851502823,-0.002068954024938008,2009,2009-2018,supervised
60,2009-06-26T00:00:00+01:00,2009-06-29T00:00:00+01:00,membership_changed,-0.15005469740020372,defined,-0.2333333333333333,defined,9.0,0.4166666666666667,0.4166666666666667,1.0,2,2,2,0.0003180648130131755,3.5899540605312946e-05,6.400000095367432,6663634.275459256,6.404789203285929,283.16488592414265,0.0,283.16488592414265,199.7595485729011,482.92443449704376,0.000464165510322287,0.0,-0.0054774482882532565,-1.130883285263876e-05,-0.005488757121105896,-0.005952922631428215,2009,2009-2018,supervised
61,2009-06-29T00:00:00+01:00,2009-06-30T00:00:00+01:00,membership_changed,0.2360889146737946,defined,0.4666666666666666,defined,9.0,0.25,0.25,0.5,2,2,0,7.71398929671509e-05,0.00018457864882151682,3.200000047683716,3313506.735717783,3.2038678340897953,111.94638174824757,0.0,111.94638174824757,66.19013181178586,178.13651356003345,0.00017224224707913842,0.0,-0.001604294897987303,2.311589864721963e-05,-0.0015811789993400837,-0.0017534212464193066,2009,2009-2018,supervised
62,2009-06-30T00:00:00+01:00,2009-07-01T00:00:00+01:00,membership_changed,-0.202431207655865,defined,-0.21666666666666667,defined,9.0,0.4444444444444444,0.4444444444444444,0.75,3,3,0,1.330072728190218e-05,0.0004953711657988275,4.800000071525574,4970008.016183095,4.81399897300933,202.86058286282753,0.0,202.86058286282753,66.07407262836378,268.9346554911913,0.0002604927700570368,0.0,0.0019314188910378779,-7.235208076880508e-05,0.0018590668102690753,0.0015985740402120197,2009,2009-2018,supervised
63,2009-07-01T00:00:00+01:00,2009-07-02T00:00:00+01:00,membership_changed,0.03857010859780947,defined,-0.33333333333333337,defined,9.0,0.4444444444444444,0.4444444444444444,0.75,1,1,2,0.00013970976774261776,7.675504484008343e-06,4.800000071525574,4947535.714414192,4.784583567930599,148.79706390466325,0.0,148.79706390466325,66.17969692559856,214.97676083026184,0.00020789628144750127,0.0,0.017685613544857183,6.00470222051157e-05,0.017745660567062303,0.01753776428561471,2009,2009-2018,supervised
64,2009-07-02T00:00:00+01:00,2009-07-03T00:00:00+01:00,membership_changed,-0.4175877090944863,defined,-0.2333333333333333,defined,9.0,0.4166666666666667,0.4166666666666667,0.75,1,1,2,0.0009771708317223497,6.813997905560421e-06,4.800000071525574,5068134.607025401,4.8167356384750395,173.7093308148331,0.0,173.7093308148331,67.34034085077313,241.04967166560624,0.00022909268087413555,0.0,-0.0026214020355787926,-2.2154587943170296e-05,-0.002643556623521963,-0.0028726493043962353,2009,2009-2018,supervised
65,2009-07-03T00:00:00+01:00,2009-07-06T00:00:00+01:00,membership_changed,0.6228576252091901,defined,0.6166666666666666,defined,9.0,0.19444444444444445,0.19444444444444445,0.25,1,1,0,0.0012691593785565457,0.001022212690420821,1.600000023841858,1681430.6120610144,1.6026289779406002,63.12825239858985,0.0,63.12825239858985,201.4406870024111,264.56893940100093,0.0002521696975811148,0.0,-0.006331902889807228,0.00010927818833305177,-0.006222624701474179,-0.006474794399055295,2009,2009-2018,supervised
66,2009-07-06T00:00:00+01:00,2009-07-07T00:00:00+01:00,membership_changed,-0.7401871425453139,defined,-0.7,defined,9.0,0.4722222222222222,0.4722222222222222,1.0,1,1,3,0.0046422033449386255,0.0007547552855376206,6.400000095367432,6736288.618067877,6.462429793543655,311.78393901808914,0.0,311.78393901808914,66.71213332348866,378.4960723415778,0.00036310859485427414,0.0,-0.0074427946148066335,-3.447947679165908e-06,-0.007446242562485798,-0.00780935115734005,2009,2009-2018,supervised
67,2009-07-07T00:00:00+01:00,2009-07-08T00:00:00+01:00,membership_changed,0.013323028461986353,defined,-0.049999999999999996,defined,9.0,0.3611111111111111,0.3611111111111111,0.75,2,2,1,0.00010757832301236132,0.00045513143882974934,4.800000071525574,5041322.787868548,4.874437739796491,218.65052789138107,0.0,218.65052789138107,66.19115484791025,284.84168273929134,0.0002754124476124983,5.421010862427522e-20,-0.00030838688474232184,2.3442114895397768e-05,-0.0002849447698469315,-0.0005603572174593952,2009,2009-2018,supervised
68,2009-07-08T00:00:00+01:00,2009-07-09T00:00:00+01:00,membership_changed,-0.6030577263595293,defined,-0.6333333333333333,defined,9.0,0.4722222222222222,0.4722222222222222,1.0,2,2,2,0.0002004165224275961,0.0002575346492342265,6.400000095367432,6695357.5814331835,6.477347946194592,238.54775622844232,0.0,238.54775622844232,66.15406415655926,304.70182038500155,0.0002947803289768534,-5.421010862427522e-20,0.005860939992288702,3.963957547008918e-05,0.0059005795677587874,0.0056057992387819056,2009,2009-2018,supervised
69,2009-07-09T00:00:00+01:00,2009-07-10T00:00:00+01:00,membership_changed,0.278003036917732,defined,0.13333333333333333,defined,9.0,0.3055555555555556,0.3055555555555556,0.5,1,1,1,1.8474283482664412e-05,5.846620740811593e-05,3.200000047683716,3319892.1896396205,3.193887846184043,128.1675050518124,0.0,128.1675050518124,66.52491055905041,194.6924156108628,0.00018730299191771266,-2.710505431213761e-20,0.0005497745544460787,3.569013563759131e-05,0.0005854646900836716,0.00039816169816586644,2009,2009-2018,supervised
70,2009-07-10T00:00:00+01:00,2009-07-13T00:00:00+01:00,membership_changed,-0.38287171963239236,defined,-0.8333333333333333,defined,9.0,0.5555555555555556,0.5555555555555556,1.0,2,2,2,0.00032552614999215804,0.00026043222459109887,6.400000095367432,6694513.325447701,6.437864126155499,196.6826089882923,0.0,196.6826089882923,199.65419469122685,396.3368036795191,0.00038114234242903283,0.0,-0.009444392767294928,8.235333177400837e-05,-0.009362039435520924,-0.009743181777949972,2009,2009-2018,supervised
71,2009-07-13T00:00:00+01:00,2009-07-14T00:00:00+01:00,membership_changed,0.024762400783702353,defined,-0.18333333333333335,defined,9.0,0.4444444444444444,0.4444444444444444,1.0,3,3,1,0.00024264354445373976,0.00047941686007670504,6.400000095367432,6591671.79110368,6.401334619758921,226.50600941064027,0.0,226.50600941064027,65.90297585987334,292.4089852705136,0.0002839655583378656,0.0,0.0064497406535841606,-5.2251230395831745e-05,0.006397489423188327,0.006113523864850645,2009,2009-2018,supervised
72,2009-07-14T00:00:00+01:00,2009-07-15T00:00:00+01:00,membership_changed,0.6166364935295949,defined,0.4666666666666666,defined,9.0,0.25,0.25,0.5,2,2,0,0.0005899553667225756,0.00011145026028404684,3.200000047683716,3295187.456253051,3.18059296353898,123.68796072335337,0.0,123.68796072335337,66.30587527555734,189.9938359989107,0.00018338654960196237,0.0,0.009964950799623144,5.263137661746663e-05,0.01001758217624061,0.009834195626638786,2009,2009-2018,supervised
73,2009-07-15T00:00:00+01:00,2009-07-16T00:00:00+01:00,membership_changed,-0.027389404080298458,defined,-0.09999999999999999,defined,9.0,0.4444444444444444,0.4444444444444444,0.75,3,3,0,0.0013969317606612568,0.0002711092001205167,4.800000071525574,4982323.372051993,4.762223860158937,162.29114037527268,0.0,162.29114037527268,66.95794022421268,229.24908059948535,0.00021912175505796845,0.0,-0.002294265703067735,1.1869370085055948e-05,-0.002282396332982679,-0.0025015180880407772,2009,2009-2018,supervised
74,2009-07-16T00:00:00+01:00,2009-07-17T00:00:00+01:00,membership_changed,-0.7475896669975209,defined,-0.75,defined,9.0,0.5555555555555556,0.5555555555555556,1.0,2,2,2,0.0010756709178701327,0.00013018811560632014,6.400000095367432,6700386.868245564,6.420450921384053,284.68392432073284,0.0,284.68392432073284,66.79044372560386,351.47436804633674,0.0003367900950407147,0.0,-0.00030881407920485874,2.2027462213400225e-05,-0.0002867866169914584,-0.000623576712032281,2009,2009-2018,supervised
75,2009-07-17T00:00:00+01:00,2009-07-20T00:00:00+01:00,membership_changed,0.578562061197554,defined,0.5333333333333333,defined,9.0,0.19444444444444445,0.19444444444444445,0.25,1,1,0,1.552915545962154e-05,0.0008718626012173129,1.600000023841858,1674720.8127861088,1.605753841703538,50.356453801092364,0.0,50.356453801092364,200.24638428093084,250.60283808202317,0.00024028271871928586,-2.710505431213761e-20,-0.00043687990328565053,-4.804541649258844e-05,-0.0004849253197782375,-0.0007252080384974047,2009,2009-2018,supervised
